19:12:00.713551 config: drop-rate=0.00, max-delay=0s, seed=1574467920713298000
16:42:05.058986 [queue=0] packet #1, 127.0.0.1:61372 -> 127.0.0.1:62319, sz=0 is dropped
16:42:06.986972 [queue=1] packet #1, 127.0.0.1:62319 -> 127.0.0.1:8080, sz=0 is delayed for 70ms
16:42:07.057371 [queue=0] packet #1, 127.0.0.1:62319 -> 127.0.0.1:8080, sz=0 is delivered
16:42:07.058596 [queue=1] packet #1, 127.0.0.1:60303 -> 127.0.0.1:62319, sz=0 is delayed for 58ms
16:42:07.121809 [queue=0] packet #1, 127.0.0.1:60303 -> 127.0.0.1:62319, sz=0 is delivered
16:42:07.122285 [queue=0] packet #1, 127.0.0.1:62319 -> 127.0.0.1:60303, sz=0 is dropped
16:46:13.525073 config: drop-rate=0.20, max-delay=100ms, seed=2387230234324
16:46:13.525360 router is listening at :3000
16:54:53.889803 [queue=1] packet #1, 127.0.0.1:58656 -> 127.0.0.1:8080, sz=0 is delayed for 44ms
16:54:53.936269 [queue=0] packet #1, 127.0.0.1:58656 -> 127.0.0.1:8080, sz=0 is delivered
16:54:53.949854 [queue=1] packet #1, 127.0.0.1:52588 -> 127.0.0.1:58656, sz=0 is delayed for 63ms
16:54:54.015360 [queue=0] packet #1, 127.0.0.1:52588 -> 127.0.0.1:58656, sz=0 is delivered
16:54:54.015741 [queue=1] packet #1, 127.0.0.1:58656 -> 127.0.0.1:52588, sz=0 is delayed for 14ms
16:54:54.033067 [queue=0] packet #1, 127.0.0.1:58656 -> 127.0.0.1:52588, sz=0 is delivered
16:57:42.746846 [queue=1] packet #1, 127.0.0.1:51154 -> 127.0.0.1:8080, sz=0 is delayed for 28ms
16:57:42.776362 [queue=0] packet #1, 127.0.0.1:51154 -> 127.0.0.1:8080, sz=0 is delivered
16:57:42.780283 [queue=1] packet #1, 127.0.0.1:58402 -> 127.0.0.1:51154, sz=0 is delayed for 2ms
16:57:42.782727 [queue=0] packet #1, 127.0.0.1:58402 -> 127.0.0.1:51154, sz=0 is delivered
16:57:42.783004 [queue=1] packet #1, 127.0.0.1:51154 -> 127.0.0.1:8080, sz=0 is delayed for 89ms
16:57:42.876006 [queue=0] packet #1, 127.0.0.1:51154 -> 127.0.0.1:8080, sz=0 is delivered
16:58:38.060659 [queue=1] packet #1, 127.0.0.1:65033 -> 127.0.0.1:8080, sz=0 is delayed for 51ms
16:58:38.114768 [queue=0] packet #1, 127.0.0.1:65033 -> 127.0.0.1:8080, sz=0 is delivered
16:58:38.116962 [queue=1] packet #1, 127.0.0.1:54917 -> 127.0.0.1:65033, sz=0 is delayed for 99ms
16:58:38.218838 [queue=0] packet #1, 127.0.0.1:54917 -> 127.0.0.1:65033, sz=0 is delivered
16:58:38.219391 [queue=1] packet #1, 127.0.0.1:65033 -> 127.0.0.1:8080, sz=0 is delayed for 8ms
16:58:38.228918 [queue=0] packet #1, 127.0.0.1:65033 -> 127.0.0.1:8080, sz=0 is delivered
17:00:25.299804 [queue=1] packet #1, 127.0.0.1:56215 -> 127.0.0.1:8080, sz=0 is delayed for 35ms
17:00:25.338944 [queue=0] packet #1, 127.0.0.1:56215 -> 127.0.0.1:8080, sz=0 is delivered
17:00:25.341358 [queue=1] packet #1, 127.0.0.1:52542 -> 127.0.0.1:56215, sz=0 is delayed for 23ms
17:00:25.369900 [queue=0] packet #1, 127.0.0.1:52542 -> 127.0.0.1:56215, sz=0 is delivered
17:00:25.370404 [queue=0] packet #1, 127.0.0.1:56215 -> 127.0.0.1:8080, sz=0 is dropped
17:00:42.813997 [queue=1] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delayed for 86ms
17:00:42.902298 [queue=0] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delivered
17:00:44.814322 [queue=1] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delayed for 46ms
17:00:44.864399 [queue=0] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delivered
17:00:44.865539 [queue=1] packet #1, 127.0.0.1:49153 -> 127.0.0.1:52282, sz=0 is delayed for 87ms
17:00:44.957248 [queue=0] packet #1, 127.0.0.1:49153 -> 127.0.0.1:52282, sz=0 is delivered
17:00:44.957729 [queue=1] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delayed for 82ms
17:00:45.043083 [queue=0] packet #1, 127.0.0.1:52282 -> 127.0.0.1:8080, sz=0 is delivered
17:10:50.314583 [queue=1] packet #1, 127.0.0.1:58756 -> 127.0.0.1:8080, sz=0 is delayed for 68ms
17:10:50.387083 [queue=0] packet #1, 127.0.0.1:58756 -> 127.0.0.1:8080, sz=0 is delivered
17:10:50.390462 [queue=1] packet #1, 127.0.0.1:61356 -> 127.0.0.1:58756, sz=0 is delayed for 77ms
17:10:50.468250 [queue=0] packet #1, 127.0.0.1:61356 -> 127.0.0.1:58756, sz=0 is delivered
17:10:50.468834 [queue=1] packet #1, 127.0.0.1:58756 -> 127.0.0.1:8080, sz=0 is delayed for 32ms
17:10:50.504259 [queue=0] packet #1, 127.0.0.1:58756 -> 127.0.0.1:8080, sz=0 is delivered
17:15:19.114032 [queue=1] packet #1, 127.0.0.1:49525 -> 127.0.0.1:8080, sz=0 is delayed for 94ms
17:15:19.208809 [queue=0] packet #1, 127.0.0.1:49525 -> 127.0.0.1:8080, sz=0 is delivered
17:15:19.213132 [queue=1] packet #1, 127.0.0.1:58985 -> 127.0.0.1:49525, sz=0 is delayed for 71ms
17:15:19.289026 [queue=0] packet #1, 127.0.0.1:58985 -> 127.0.0.1:49525, sz=0 is delivered
17:15:19.289655 [queue=1] packet #1, 127.0.0.1:49525 -> 127.0.0.1:8080, sz=0 is delayed for 27ms
17:15:19.320978 [queue=0] packet #1, 127.0.0.1:49525 -> 127.0.0.1:8080, sz=0 is delivered
17:15:30.662984 [queue=1] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delayed for 69ms
17:15:30.735874 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delivered
17:15:30.737017 [queue=0] packet #1, 127.0.0.1:63665 -> 127.0.0.1:51871, sz=0 is dropped
17:15:32.667085 [queue=1] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delayed for 81ms
17:15:32.752350 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delivered
17:15:34.670654 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is dropped
17:15:36.674049 [queue=1] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delayed for 24ms
17:15:36.703113 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is delivered
17:15:36.704683 [queue=1] packet #1, 127.0.0.1:61700 -> 127.0.0.1:51871, sz=0 is delayed for 94ms
17:15:36.799712 [queue=0] packet #1, 127.0.0.1:61700 -> 127.0.0.1:51871, sz=0 is delivered
17:15:36.800162 [queue=0] packet #1, 127.0.0.1:51871 -> 127.0.0.1:8080, sz=0 is dropped
17:17:26.382318 [queue=1] packet #1, 127.0.0.1:51839 -> 127.0.0.1:8080, sz=0 is delayed for 6ms
17:17:26.388644 [queue=0] packet #1, 127.0.0.1:51839 -> 127.0.0.1:8080, sz=0 is delivered
17:17:26.390697 [queue=1] packet #1, 127.0.0.1:57933 -> 127.0.0.1:51839, sz=0 is delayed for 44ms
17:17:26.438961 [queue=0] packet #1, 127.0.0.1:57933 -> 127.0.0.1:51839, sz=0 is delivered
17:17:26.439420 [queue=1] packet #1, 127.0.0.1:51839 -> 127.0.0.1:8080, sz=0 is delayed for 35ms
17:17:26.476407 [queue=0] packet #1, 127.0.0.1:51839 -> 127.0.0.1:8080, sz=0 is delivered
17:17:36.180404 [queue=0] packet #1, 127.0.0.1:61834 -> 127.0.0.1:8080, sz=0 is dropped
17:17:38.184089 [queue=0] packet #1, 127.0.0.1:61834 -> 127.0.0.1:8080, sz=0 is dropped
17:17:40.189486 [queue=1] packet #1, 127.0.0.1:61834 -> 127.0.0.1:8080, sz=0 is delayed for 24ms
17:17:40.217221 [queue=0] packet #1, 127.0.0.1:61834 -> 127.0.0.1:8080, sz=0 is delivered
17:17:40.219865 [queue=1] packet #1, 127.0.0.1:62884 -> 127.0.0.1:61834, sz=0 is delayed for 31ms
17:17:40.255671 [queue=0] packet #1, 127.0.0.1:62884 -> 127.0.0.1:61834, sz=0 is delivered
17:17:40.256063 [queue=0] packet #1, 127.0.0.1:61834 -> 127.0.0.1:8080, sz=0 is dropped
17:42:12.290252 [queue=0] packet #1, 127.0.0.1:56191 -> 127.0.0.1:8080, sz=0 is dropped
17:42:14.291032 [queue=1] packet #1, 127.0.0.1:56191 -> 127.0.0.1:8080, sz=0 is delayed for 20ms
17:42:14.314913 [queue=0] packet #1, 127.0.0.1:56191 -> 127.0.0.1:8080, sz=0 is delivered
17:42:14.317576 [queue=1] packet #1, 127.0.0.1:63346 -> 127.0.0.1:56191, sz=0 is delayed for 98ms
17:42:14.417184 [queue=0] packet #1, 127.0.0.1:63346 -> 127.0.0.1:56191, sz=0 is delivered
17:42:14.417675 [queue=0] packet #1, 127.0.0.1:56191 -> 127.0.0.1:8080, sz=0 is dropped
17:43:21.510444 [queue=1] packet #1, 127.0.0.1:60926 -> 127.0.0.1:8080, sz=0 is delayed for 72ms
17:43:21.582689 [queue=0] packet #1, 127.0.0.1:60926 -> 127.0.0.1:8080, sz=0 is delivered
17:43:21.587104 [queue=1] packet #1, 127.0.0.1:60779 -> 127.0.0.1:60926, sz=0 is delayed for 72ms
17:43:21.662718 [queue=0] packet #1, 127.0.0.1:60779 -> 127.0.0.1:60926, sz=0 is delivered
17:43:21.663155 [queue=1] packet #1, 127.0.0.1:60926 -> 127.0.0.1:8080, sz=0 is delayed for 17ms
17:43:21.681603 [queue=0] packet #1, 127.0.0.1:60926 -> 127.0.0.1:8080, sz=0 is delivered
17:45:26.808835 [queue=1] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delayed for 9ms
17:45:26.819903 [queue=0] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delivered
17:45:26.823316 [queue=0] packet #1, 127.0.0.1:61438 -> 127.0.0.1:63443, sz=0 is dropped
17:45:28.812201 [queue=1] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delayed for 50ms
17:45:28.865426 [queue=0] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delivered
17:45:30.816542 [queue=1] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delayed for 51ms
17:45:30.871288 [queue=0] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delivered
17:45:30.872535 [queue=0] packet #1, 127.0.0.1:50464 -> 127.0.0.1:63443, sz=0 is dropped
17:45:32.819635 [queue=0] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is dropped
17:45:34.824308 [queue=1] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delayed for 8ms
17:45:34.833644 [queue=0] packet #1, 127.0.0.1:63443 -> 127.0.0.1:8080, sz=0 is delivered
17:45:58.841238 [queue=1] packet #1, 127.0.0.1:49515 -> 127.0.0.1:8080, sz=0 is delayed for 32ms
17:45:58.874834 [queue=0] packet #1, 127.0.0.1:49515 -> 127.0.0.1:8080, sz=0 is delivered
17:45:58.876989 [queue=1] packet #1, 127.0.0.1:55180 -> 127.0.0.1:49515, sz=0 is delayed for 77ms
17:45:58.956884 [queue=0] packet #1, 127.0.0.1:55180 -> 127.0.0.1:49515, sz=0 is delivered
17:45:58.957488 [queue=1] packet #1, 127.0.0.1:49515 -> 127.0.0.1:8080, sz=0 is delayed for 91ms
17:45:59.054113 [queue=0] packet #1, 127.0.0.1:49515 -> 127.0.0.1:8080, sz=0 is delivered
17:46:14.199025 [queue=1] packet #1, 127.0.0.1:63821 -> 127.0.0.1:8080, sz=0 is delayed for 46ms
17:46:14.249822 [queue=0] packet #1, 127.0.0.1:63821 -> 127.0.0.1:8080, sz=0 is delivered
17:46:14.251082 [queue=1] packet #1, 127.0.0.1:64755 -> 127.0.0.1:63821, sz=0 is delayed for 61ms
17:46:14.316355 [queue=0] packet #1, 127.0.0.1:64755 -> 127.0.0.1:63821, sz=0 is delivered
17:46:14.316843 [queue=0] packet #1, 127.0.0.1:63821 -> 127.0.0.1:8080, sz=0 is dropped
17:48:15.012950 [queue=1] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delayed for 58ms
17:48:15.075220 [queue=0] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delivered
17:48:17.016196 [queue=1] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delayed for 29ms
17:48:17.048325 [queue=0] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delivered
17:48:17.049599 [queue=1] packet #1, 127.0.0.1:50239 -> 127.0.0.1:51003, sz=0 is delayed for 43ms
17:48:17.094206 [queue=0] packet #1, 127.0.0.1:50239 -> 127.0.0.1:51003, sz=0 is delivered
17:48:17.094647 [queue=1] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delayed for 56ms
17:48:17.152670 [queue=0] packet #1, 127.0.0.1:51003 -> 127.0.0.1:8080, sz=0 is delivered
17:49:47.547200 [queue=1] packet #1, 127.0.0.1:56991 -> 127.0.0.1:8080, sz=0 is delayed for 30ms
17:49:47.581280 [queue=0] packet #1, 127.0.0.1:56991 -> 127.0.0.1:8080, sz=0 is delivered
17:49:47.586575 [queue=1] packet #1, 127.0.0.1:49156 -> 127.0.0.1:56991, sz=0 is delayed for 73ms
17:49:47.663297 [queue=0] packet #1, 127.0.0.1:49156 -> 127.0.0.1:56991, sz=0 is delivered
17:49:47.663699 [queue=1] packet #1, 127.0.0.1:56991 -> 127.0.0.1:8080, sz=0 is delayed for 26ms
17:49:47.693971 [queue=0] packet #1, 127.0.0.1:56991 -> 127.0.0.1:8080, sz=0 is delivered
17:52:25.330570 [queue=0] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is dropped
17:52:27.335924 [queue=1] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delayed for 94ms
17:52:27.434834 [queue=0] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delivered
17:52:27.435643 [queue=0] packet #1, 127.0.0.1:57531 -> 127.0.0.1:60911, sz=0 is dropped
17:52:29.340098 [queue=1] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delayed for 83ms
17:52:29.424150 [queue=0] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delivered
17:52:31.342676 [queue=1] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delayed for 53ms
17:52:31.398306 [queue=0] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delivered
17:52:31.399579 [queue=1] packet #1, 127.0.0.1:62181 -> 127.0.0.1:60911, sz=0 is delayed for 80ms
17:52:31.482343 [queue=0] packet #1, 127.0.0.1:62181 -> 127.0.0.1:60911, sz=0 is delivered
17:52:31.482782 [queue=1] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delayed for 42ms
17:52:31.527364 [queue=0] packet #1, 127.0.0.1:60911 -> 127.0.0.1:8080, sz=0 is delivered
18:04:23.882837 [queue=1] packet #1, 127.0.0.1:64099 -> 127.0.0.1:8080, sz=0 is delayed for 41ms
18:04:23.926704 [queue=0] packet #1, 127.0.0.1:64099 -> 127.0.0.1:8080, sz=0 is delivered
18:04:23.929317 [queue=1] packet #1, 127.0.0.1:50682 -> 127.0.0.1:64099, sz=0 is delayed for 26ms
18:04:23.957862 [queue=0] packet #1, 127.0.0.1:50682 -> 127.0.0.1:64099, sz=0 is delivered
18:04:23.958236 [queue=1] packet #1, 127.0.0.1:64099 -> 127.0.0.1:8080, sz=0 is delayed for 63ms
18:04:24.025098 [queue=0] packet #1, 127.0.0.1:64099 -> 127.0.0.1:8080, sz=0 is delivered
18:06:06.785585 [queue=1] packet #1, 127.0.0.1:64957 -> 127.0.0.1:8080, sz=0 is delayed for 38ms
18:06:06.827296 [queue=0] packet #1, 127.0.0.1:64957 -> 127.0.0.1:8080, sz=0 is delivered
18:06:06.828617 [queue=1] packet #1, 127.0.0.1:54753 -> 127.0.0.1:64957, sz=0 is delayed for 45ms
18:06:06.875742 [queue=0] packet #1, 127.0.0.1:54753 -> 127.0.0.1:64957, sz=0 is delivered
18:06:06.876206 [queue=0] packet #1, 127.0.0.1:64957 -> 127.0.0.1:8080, sz=0 is dropped
18:06:27.829115 [queue=1] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delayed for 35ms
18:06:27.868482 [queue=0] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delivered
18:06:29.834038 [queue=1] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delayed for 92ms
18:06:29.928076 [queue=0] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delivered
18:06:29.929377 [queue=1] packet #1, 127.0.0.1:49427 -> 127.0.0.1:65403, sz=0 is delayed for 42ms
18:06:29.976629 [queue=0] packet #1, 127.0.0.1:49427 -> 127.0.0.1:65403, sz=0 is delivered
18:06:29.977106 [queue=1] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delayed for 98ms
18:06:30.078784 [queue=0] packet #1, 127.0.0.1:65403 -> 127.0.0.1:8080, sz=0 is delivered
18:09:36.594578 [queue=1] packet #1, 127.0.0.1:51741 -> 127.0.0.1:8080, sz=0 is delayed for 45ms
18:09:36.645105 [queue=0] packet #1, 127.0.0.1:51741 -> 127.0.0.1:8080, sz=0 is delivered
18:09:36.646380 [queue=1] packet #1, 127.0.0.1:62197 -> 127.0.0.1:51741, sz=0 is delayed for 37ms
18:09:36.684162 [queue=0] packet #1, 127.0.0.1:62197 -> 127.0.0.1:51741, sz=0 is delivered
18:09:36.684622 [queue=1] packet #1, 127.0.0.1:51741 -> 127.0.0.1:8080, sz=0 is delayed for 73ms
18:09:36.762897 [queue=0] packet #1, 127.0.0.1:51741 -> 127.0.0.1:8080, sz=0 is delivered
18:09:56.361982 [queue=1] packet #1, 127.0.0.1:58608 -> 127.0.0.1:8080, sz=0 is delayed for 59ms
18:09:56.425623 [queue=0] packet #1, 127.0.0.1:58608 -> 127.0.0.1:8080, sz=0 is delivered
18:09:56.426726 [queue=1] packet #1, 127.0.0.1:51017 -> 127.0.0.1:58608, sz=0 is delayed for 58ms
18:09:56.489194 [queue=0] packet #1, 127.0.0.1:51017 -> 127.0.0.1:58608, sz=0 is delivered
18:09:56.490590 [queue=1] packet #1, 127.0.0.1:58608 -> 127.0.0.1:8080, sz=0 is delayed for 23ms
18:09:56.518723 [queue=0] packet #1, 127.0.0.1:58608 -> 127.0.0.1:8080, sz=0 is delivered
18:11:42.320857 [queue=1] packet #1, 127.0.0.1:63837 -> 127.0.0.1:8080, sz=0 is delayed for 64ms
18:11:42.389910 [queue=0] packet #1, 127.0.0.1:63837 -> 127.0.0.1:8080, sz=0 is delivered
18:11:42.391198 [queue=1] packet #1, 127.0.0.1:56637 -> 127.0.0.1:63837, sz=0 is delayed for 61ms
18:11:42.453068 [queue=0] packet #1, 127.0.0.1:56637 -> 127.0.0.1:63837, sz=0 is delivered
18:11:42.453517 [queue=0] packet #1, 127.0.0.1:63837 -> 127.0.0.1:8080, sz=0 is dropped
18:16:27.801655 [queue=1] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delayed for 26ms
18:16:27.832936 [queue=0] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delivered
18:16:29.806961 [queue=0] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is dropped
18:16:31.812347 [queue=1] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delayed for 61ms
18:16:31.877170 [queue=0] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delivered
18:16:31.878432 [queue=1] packet #1, 127.0.0.1:59724 -> 127.0.0.1:60914, sz=0 is delayed for 60ms
18:16:31.941022 [queue=0] packet #1, 127.0.0.1:59724 -> 127.0.0.1:60914, sz=0 is delivered
18:16:31.941467 [queue=1] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delayed for 23ms
18:16:31.969699 [queue=0] packet #1, 127.0.0.1:60914 -> 127.0.0.1:8080, sz=0 is delivered
18:18:23.612188 [queue=1] packet #1, 127.0.0.1:62765 -> 127.0.0.1:8080, sz=0 is delayed for 10ms
18:18:23.622759 [queue=0] packet #1, 127.0.0.1:62765 -> 127.0.0.1:8080, sz=0 is delivered
18:18:23.626190 [queue=1] packet #1, 127.0.0.1:50514 -> 127.0.0.1:62765, sz=0 is delayed for 42ms
18:18:23.672801 [queue=0] packet #1, 127.0.0.1:50514 -> 127.0.0.1:62765, sz=0 is delivered
18:18:23.673144 [queue=1] packet #1, 127.0.0.1:62765 -> 127.0.0.1:8080, sz=0 is delayed for 17ms
18:18:23.693593 [queue=0] packet #1, 127.0.0.1:62765 -> 127.0.0.1:8080, sz=0 is delivered
18:24:07.085001 [queue=1] packet #1, 127.0.0.1:58121 -> 127.0.0.1:8080, sz=0 is delayed for 22ms
18:24:07.112035 [queue=0] packet #1, 127.0.0.1:58121 -> 127.0.0.1:8080, sz=0 is delivered
18:24:07.114424 [queue=1] packet #1, 127.0.0.1:61215 -> 127.0.0.1:58121, sz=0 is delayed for 51ms
18:24:07.170112 [queue=0] packet #1, 127.0.0.1:61215 -> 127.0.0.1:58121, sz=0 is delivered
18:24:07.170685 [queue=1] packet #1, 127.0.0.1:58121 -> 127.0.0.1:8080, sz=0 is delayed for 65ms
18:24:07.237261 [queue=0] packet #1, 127.0.0.1:58121 -> 127.0.0.1:8080, sz=0 is delivered
18:33:19.763411 [queue=1] packet #1, 127.0.0.1:65225 -> 127.0.0.1:8080, sz=0 is delayed for 57ms
18:33:19.824692 [queue=0] packet #1, 127.0.0.1:65225 -> 127.0.0.1:8080, sz=0 is delivered
18:33:19.825941 [queue=1] packet #1, 127.0.0.1:63704 -> 127.0.0.1:65225, sz=0 is delayed for 1ms
18:33:19.827495 [queue=0] packet #1, 127.0.0.1:63704 -> 127.0.0.1:65225, sz=0 is delivered
18:33:19.827889 [queue=1] packet #1, 127.0.0.1:65225 -> 127.0.0.1:8080, sz=0 is delayed for 31ms
18:33:19.863067 [queue=0] packet #1, 127.0.0.1:65225 -> 127.0.0.1:8080, sz=0 is delivered
18:33:44.334021 [queue=1] packet #1, 127.0.0.1:62813 -> 127.0.0.1:8080, sz=0 is delayed for 13ms
18:33:44.350223 [queue=0] packet #1, 127.0.0.1:62813 -> 127.0.0.1:8080, sz=0 is delivered
18:33:44.353863 [queue=1] packet #1, 127.0.0.1:59587 -> 127.0.0.1:62813, sz=0 is delayed for 42ms
18:33:44.396828 [queue=0] packet #1, 127.0.0.1:59587 -> 127.0.0.1:62813, sz=0 is delivered
18:33:44.397342 [queue=0] packet #1, 127.0.0.1:62813 -> 127.0.0.1:8080, sz=0 is dropped
18:34:28.820494 [queue=1] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delayed for 12ms
18:34:28.833793 [queue=0] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delivered
18:34:30.825212 [queue=1] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delayed for 79ms
18:34:30.909623 [queue=0] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delivered
18:34:30.910858 [queue=1] packet #1, 127.0.0.1:64168 -> 127.0.0.1:50950, sz=0 is delayed for 6ms
18:34:30.918698 [queue=0] packet #1, 127.0.0.1:64168 -> 127.0.0.1:50950, sz=0 is delivered
18:34:30.919154 [queue=1] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delayed for 18ms
18:34:30.938849 [queue=0] packet #1, 127.0.0.1:50950 -> 127.0.0.1:8080, sz=0 is delivered
18:38:08.904882 [queue=0] packet #1, 127.0.0.1:56482 -> 127.0.0.1:8080, sz=0 is dropped
18:38:10.905651 [queue=1] packet #1, 127.0.0.1:56482 -> 127.0.0.1:8080, sz=0 is delayed for 12ms
18:38:10.918321 [queue=0] packet #1, 127.0.0.1:56482 -> 127.0.0.1:8080, sz=0 is delivered
18:38:10.919562 [queue=1] packet #1, 127.0.0.1:63765 -> 127.0.0.1:56482, sz=0 is delayed for 12ms
18:38:10.934933 [queue=0] packet #1, 127.0.0.1:63765 -> 127.0.0.1:56482, sz=0 is delivered
18:38:10.935372 [queue=1] packet #1, 127.0.0.1:56482 -> 127.0.0.1:8080, sz=0 is delayed for 0s
18:38:10.935562 [queue=0] packet #1, 127.0.0.1:56482 -> 127.0.0.1:8080, sz=0 is delivered
18:38:32.685959 [queue=1] packet #1, 127.0.0.1:53588 -> 127.0.0.1:8080, sz=0 is delayed for 52ms
18:38:32.741311 [queue=0] packet #1, 127.0.0.1:53588 -> 127.0.0.1:8080, sz=0 is delivered
18:38:32.742448 [queue=1] packet #1, 127.0.0.1:63527 -> 127.0.0.1:53588, sz=0 is delayed for 25ms
18:38:32.771588 [queue=0] packet #1, 127.0.0.1:63527 -> 127.0.0.1:53588, sz=0 is delivered
18:38:32.772060 [queue=1] packet #1, 127.0.0.1:53588 -> 127.0.0.1:8080, sz=0 is delayed for 7ms
18:38:32.779261 [queue=0] packet #1, 127.0.0.1:53588 -> 127.0.0.1:8080, sz=0 is delivered
19:06:27.064626 [queue=1] packet #1, 127.0.0.1:60401 -> 127.0.0.1:8080, sz=0 is delayed for 80ms
19:06:27.148902 [queue=0] packet #1, 127.0.0.1:60401 -> 127.0.0.1:8080, sz=0 is delivered
19:06:27.150388 [queue=1] packet #1, 127.0.0.1:51782 -> 127.0.0.1:60401, sz=0 is delayed for 54ms
19:06:27.204857 [queue=0] packet #1, 127.0.0.1:51782 -> 127.0.0.1:60401, sz=0 is delivered
19:06:27.205295 [queue=1] packet #1, 127.0.0.1:60401 -> 127.0.0.1:8080, sz=0 is delayed for 30ms
19:06:27.240520 [queue=0] packet #1, 127.0.0.1:60401 -> 127.0.0.1:8080, sz=0 is delivered
19:19:18.100251 [queue=1] packet #1, 127.0.0.1:63940 -> 127.0.0.1:8080, sz=0 is delayed for 93ms
19:19:18.196792 [queue=0] packet #1, 127.0.0.1:63940 -> 127.0.0.1:8080, sz=0 is delivered
19:19:18.197843 [queue=1] packet #1, 127.0.0.1:54336 -> 127.0.0.1:63940, sz=0 is delayed for 69ms
19:19:18.270584 [queue=0] packet #1, 127.0.0.1:54336 -> 127.0.0.1:63940, sz=0 is delivered
19:19:18.270931 [queue=0] packet #1, 127.0.0.1:63940 -> 127.0.0.1:8080, sz=0 is dropped
19:20:49.352866 [queue=1] packet #1, 127.0.0.1:56335 -> 127.0.0.1:8080, sz=0 is delayed for 70ms
19:20:49.425847 [queue=0] packet #1, 127.0.0.1:56335 -> 127.0.0.1:8080, sz=0 is delivered
19:20:51.354420 [queue=1] packet #1, 127.0.0.1:56335 -> 127.0.0.1:8080, sz=0 is delayed for 58ms
19:20:51.417226 [queue=0] packet #1, 127.0.0.1:56335 -> 127.0.0.1:8080, sz=0 is delivered
19:20:51.418462 [queue=0] packet #1, 127.0.0.1:54575 -> 127.0.0.1:56335, sz=0 is dropped
